drug_id,protein_id,protein_name,protein_title,drug_name
DB03543,Q56320,N-(5'-phosphoribosyl)anthranilate isomerase,TRPF_THEMA,1-(O-Carboxy-Phenylamino)-1-Deoxy-D-Ribulose-5-Phosphate
DB02332,P12676,Cholesterol oxidase,CHOD_STRS0,Flavin-N7 protonated-adenine dinucleotide
DB03147,P12676,Cholesterol oxidase,CHOD_STRS0,Flavin adenine dinucleotide
DB02240,P28593,Trypanothione reductase,TYTR_TRYCR,Quinacrine mustard
DB03147,P28593,Trypanothione reductase,TYTR_TRYCR,Flavin adenine dinucleotide
DB03470,P28593,Trypanothione reductase,TYTR_TRYCR,Trypanothione
DB04299,P28593,Trypanothione reductase,TYTR_TRYCR,Maleic acid
DB02338,Q07982,Glucose--fructose oxidoreductase,GFO_ZYMMO,NADPH
DB02379,Q07982,Glucose--fructose oxidoreductase,GFO_ZYMMO,Beta-D-Glucose
DB03345,Q07982,Glucose--fructose oxidoreductase,GFO_ZYMMO,Mercaptoethanol
DB02139,P33247,Squalene--hopene cyclase,SQHC_ALIAD,(2e)-N-Allyl-4-{[3-(4-Bromophenyl)-5-Fluoro-1-Methyl-1h-Indazol-6-Yl]Oxy}-N-Methyl-2-Buten-1-Amine
DB02339,P33247,Squalene--hopene cyclase,SQHC_ALIAD,Allyl-{6-[3-(4-Bromo-Phenyl)-Benzofuran-6-Yloxy]-Hexyl-}-Methyl-Amin
DB02544,P33247,Squalene--hopene cyclase,SQHC_ALIAD,"N-(6-{[3-(4-Bromophenyl)-1,2-Benzisothiazol-6-Yl]Oxy}Hexyl)-N-Methylprop-2-En-1-Amine"
DB03234,P33247,Squalene--hopene cyclase,SQHC_ALIAD,"(4'-{[Allyl(Methyl)Amino]Methyl}-1,1'-Biphenyl-4-Yl)(4-Bromophenyl)Methanone"
DB03748,P33247,Squalene--hopene cyclase,SQHC_ALIAD,Methyl-[4-(4-Piperidine-1-Ylmethyl-Phenyl)-Cyclohexyl]-Carbaminic Acid-(4-Chlorophenyl)-Ester
DB03771,P33247,Squalene--hopene cyclase,SQHC_ALIAD,Allyl-{4-[3-(4-Bromo-Phenyl)-Benzofuran-6-Yloxy]-but-2-Enyl}-Methyl-Amine
DB03874,P33247,Squalene--hopene cyclase,SQHC_ALIAD,"(4e,8e,12z,16z)-N,N,4,8,13,17,21-Heptamethyldocosa-4,8,12,16,20-Pentaen-1-Amine"
DB03888,P33247,Squalene--hopene cyclase,SQHC_ALIAD,N-Allyl-6-{[3-(4-bromophenyl)-1-methyl-1H-indazol-6-yl]oxy}-N-methyl-1-hexanamine
DB04147,P33247,Squalene--hopene cyclase,SQHC_ALIAD,Dodecyldimethylamine N-oxide
DB04233,P33247,Squalene--hopene cyclase,SQHC_ALIAD,(Hydroxyethyloxy)Tri(Ethyloxy)Octane
DB08458,P33247,Squalene--hopene cyclase,SQHC_ALIAD,(4-BROMOPHENYL)[4-({(2E)-4-[CYCLOPROPYL(METHYL)AMINO]BUT-2-ENYL}OXY)PHENYL]METHANONE
DB02329,P19992,3-alpha-(or 20-beta)-hydroxysteroid dehydrogenase,HSD_STREX,Carbenoxolone
DB02026,P16184,Dihydrofolate reductase,DYR_PNECA,"Furo[2,3d]Pyrimidine Antifolate"
DB02427,P16184,Dihydrofolate reductase,DYR_PNECA,"2,4-Diamino-6-[N-(2',5'-Dimethoxybenzyl)-N-Methylamino]Quinazoline"
DB02559,P16184,Dihydrofolate reductase,DYR_PNECA,"6-(Octahydro-1h-Indol-1-Ylmethyl)Decahydroquinazoline-2,4-Diamine"
DB03461,P16184,Dihydrofolate reductase,DYR_PNECA,Nicotinamide adenine dinucleotide phosphate
DB03987,P16184,Dihydrofolate reductase,DYR_PNECA,"2,4-Diamino-6-[N-(3',5'-Dimethoxybenzyl)-N-Methylamino]Pyrido[2,3-D]Pyrimidine"
DB02134,P45563,Purine nucleoside phosphorylase 2,XAPA_ECOLI,Xanthine
DB02377,P45563,Purine nucleoside phosphorylase 2,XAPA_ECOLI,Guanine
DB02053,Q5SIR5,Ribose-5-phosphate isomerase A,RPIA_THET8,Ribose-5-phosphate
DB03745,Q5SIR5,Ribose-5-phosphate isomerase A,RPIA_THET8,Arabinose-5-phosphate
DB03543,P00909,Tryptophan biosynthesis protein TrpCF,TRPC_ECOLI,1-(O-Carboxy-Phenylamino)-1-Deoxy-D-Ribulose-5-Phosphate
DB02154,P52699,Beta-lactamase IMP-1,BLAB_SERMA,"2,3-Bis-Benzo[1,3]Dioxol-5-Ylmethyl-Succinic Acid"
DB02450,P52699,Beta-lactamase IMP-1,BLAB_SERMA,"2-Benzo[1,3]Dioxol-5-Ylmethyl-3-Benzyl-Succinic Acid"
DB02706,P52699,Beta-lactamase IMP-1,BLAB_SERMA,Mercaptocarboxylate Inhibitor
DB04749,P52699,Beta-lactamase IMP-1,BLAB_SERMA,2-(3-OXO-PROPYLSULFANYLCARBONYL)-ETHANETHIOLATE
DB07526,P52699,Beta-lactamase IMP-1,BLAB_SERMA,N-[4-({[5-(DIMETHYLAMINO)-1-NAPHTHYL]SULFONYL}AMINO)BUTYL]-3-SULFANYLPROPANAMIDE
DB02225,P09598,Phospholipase C,PHLC_BACCE,"1,2-Di-N-Pentanoyl-Sn-Glycero-3-Dithiophosphocholine"
DB03827,P09598,Phospholipase C,PHLC_BACCE,"(3s)-3,4-Di-N-Hexanoyloxybutyl-1-Phosphocholine"
DB02054,P24630,"Glutamate-1-semialdehyde 2,1-aminomutase",GSA_SYNP6,Gabaculine
DB02142,P24630,"Glutamate-1-semialdehyde 2,1-aminomutase",GSA_SYNP6,Pyridoxamine-5'-Phosphate
DB03570,P25053,Thiazole tautomerase,TENI_BACSU,Tris-Hydroxymethyl-Methyl-Ammonium
DB03440,P14779,Bifunctional cytochrome P450/NADPH--P450 reductase,CPXB_BACME,N-hexadecanoylglycine
DB04257,P14779,Bifunctional cytochrome P450/NADPH--P450 reductase,CPXB_BACME,Palmitoleic Acid
DB08086,P14779,Bifunctional cytochrome P450/NADPH--P450 reductase,CPXB_BACME,N-[12-(1H-imidazol-1-yl)dodecanoyl]-L-leucine
DB04395,P23367,DNA mismatch repair protein MutL,MUTL_ECOLI,Phosphoaminophosphonic Acid-Adenylate Ester
DB09462,P23367,DNA mismatch repair protein MutL,MUTL_ECOLI,Glycerin
DB04557,P29498,14 kDa fatty acid-binding protein,FABP_SCHMA,Arachidonic Acid
DB02379,P46926,Glucosamine-6-phosphate isomerase 1,GNPI1_HUMAN,Beta-D-Glucose
DB02445,P46926,Glucosamine-6-phosphate isomerase 1,GNPI1_HUMAN,2-Deoxy-2-Amino Glucitol-6-Phosphate
DB03951,P46926,Glucosamine-6-phosphate isomerase 1,GNPI1_HUMAN,N-acetyl-D-glucosamine-6-phosphate
DB01606,P62594,Beta-lactamase TEM,BLAT_SALTI,Tazobactam
DB02614,P62594,Beta-lactamase TEM,BLAT_SALTI,1(R)-1-Acetamido-2-(3-Carboxyphenyl)Ethyl Boronic Acid
DB02642,P62594,Beta-lactamase TEM,BLAT_SALTI,[[N-(Benzyloxycarbonyl)Amino]Methyl]Phosphate
DB02841,P62594,Beta-lactamase TEM,BLAT_SALTI,[(2-Ethoxy-1-Naphthoyl)Amino]Methylboronic Acid
DB03640,P62594,Beta-lactamase TEM,BLAT_SALTI,Beta-Hydroxyaspartic Acid
DB04037,P62594,Beta-lactamase TEM,BLAT_SALTI,"N,N-Bis(4-Chlorobenzyl)-1h-1,2,3,4-Tetraazol-5-Amine"
DB04430,P62594,Beta-lactamase TEM,BLAT_SALTI,3-(4-Phenylamino-Phenylamino)-2-(1h-Tetrazol-5-Yl)-Acrylonitrile
DB04473,P27914,Genome polyprotein,POLG_DEN2T,alpha-L-fucose
DB04233,P02931,Outer membrane protein F,OMPF_ECOLI,(Hydroxyethyloxy)Tri(Ethyloxy)Octane
DB07084,P02931,Outer membrane protein F,OMPF_ECOLI,"N-(6,7,9,10,17,18,20,21-octahydrodibenzo[b,k][1,4,7,10,13,16]hexaoxacyclooctadecin-2-yl)acetamide"
DB02643,P03276,Penton protein,CAPSP_ADE02,"N-Dodecyl-N,N-Dimethyl-3-Ammonio-1-Propanesulfonate"
DB03315,P48068,Ribonuclease,RN_BACPU,Guanosine 3'-monophosphate
DB03687,Q83LD8,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase,ISPE_SHIFL,4-(Cytidine 5'-diphospho)-2-C-methyl-D-erythritol
DB04395,Q83LD8,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase,ISPE_SHIFL,Phosphoaminophosphonic Acid-Adenylate Ester
DB02496,P45568,1-deoxy-D-xylulose 5-phosphate reductoisomerase,DXR_ECOLI,1-Deoxy-D-xylulose 5-phosphate
DB02948,P45568,1-deoxy-D-xylulose 5-phosphate reductoisomerase,DXR_ECOLI,Fosmidomycin
DB03649,P45568,1-deoxy-D-xylulose 5-phosphate reductoisomerase,DXR_ECOLI,"[{(5-Chloro-2-Pyridinyl)Amino} Methylene]-1,1-Bisphosphonate"
DB03411,P9WP01,Purine nucleoside phosphorylase,PUNA_MYCTU,"2-Hydroxymethyl-Pyrrolidine-3,4-Diol"
DB03551,P9WP01,Purine nucleoside phosphorylase,PUNA_MYCTU,"(3R,4R)-3-Hydroxy-4-(hydroxymethyl)-1-[(4-oxo-4,4a,5,7a-tetrahydro-3H-pyrrolo[3,2-d]pyrimidin-7-yl)methyl]pyrrolidinium"
DB04095,P9WP01,Purine nucleoside phosphorylase,PUNA_MYCTU,9-Deazahypoxanthine
DB02595,P41052,Membrane-bound lytic murein transglycosylase B,MLTB_ECOLI,"(2R,3S,5S)-2-(Hydroxymethyl)-5-[(2-sulfoethyl)carbamoyl]-3-pyrrolidiniumyl 2-acetamido-2-deoxy-4-O-sulfo-beta-D-glucopyranoside"
DB03709,P41052,Membrane-bound lytic murein transglycosylase B,MLTB_ECOLI,Bicine
DB03355,P0A8M5,Threonine--tRNA ligase,SYT_SHIFL,5'-O-(L-Threonylsulfamoyl)adenosine
DB03869,P0A8M5,Threonine--tRNA ligase,SYT_SHIFL,5'-O-(L-Serylsulfamoyl)adenosine
DB04024,P0A8M5,Threonine--tRNA ligase,SYT_SHIFL,Serine-3'-aminoadenosine
DB02930,P9WI81,Serine/threonine-protein kinase PknB,PKNB_MYCTU,Adenosine 5'-[gamma-thio]triphosphate
DB03909,P9WI81,Serine/threonine-protein kinase PknB,PKNB_MYCTU,"Adenosine-5'-[Beta, Gamma-Methylene]Triphosphate"
DB12010,P9WI81,Serine/threonine-protein kinase PknB,PKNB_MYCTU,Fostamatinib
DB02609,P19624,4-hydroxythreonine-4-phosphate dehydrogenase,PDXA_ECOLI,4-Hydroxy-L-Threonine-5-Monophosphate
DB04401,P77674,Gamma-aminobutyraldehyde dehydrogenase,ABDH_ECOLI,Betaine aldehyde
DB02308,P35030,Trypsin-3,TRY3_HUMAN,"4-(1,3,2-Dioxaborolan-2-Yloxy)Butan-1-Aminium"
DB02541,P35030,Trypsin-3,TRY3_HUMAN,4-Hydroxybutan-1-Aminium
DB02585,P35030,Trypsin-3,TRY3_HUMAN,4-(Hydroxymethyl)Benzamidine
DB03127,P35030,Trypsin-3,TRY3_HUMAN,Benzamidine
DB03129,P35030,Trypsin-3,TRY3_HUMAN,"Diamino-N-[3-(1,3,2-dioxaborolan-2-yloxy)propyl]methaniminium"
DB03637,P35030,Trypsin-3,TRY3_HUMAN,Guanidine-3-propanol
DB04109,P35030,Trypsin-3,TRY3_HUMAN,"[4-(1,3,2-Dioxaborolan-2-Yloxy)Methyl]Benzamidine"
DB04369,P35030,Trypsin-3,TRY3_HUMAN,"1,3,2-Dioxaborolan-2-Ol"
DB02414,P11797,Chitinase B,CHIB_SERMA,Cyclo(his-pro)
DB02813,P11797,Chitinase B,CHIB_SERMA,"2-Acetamido-2-Deoxy-D-Glucono-1,5-Lactone"
DB03109,P11797,Chitinase B,CHIB_SERMA,2-acetylamino-2-deoxy-b-D-allopyranose
DB04157,P11797,Chitinase B,CHIB_SERMA,N-[(Aminooxy)Carbonyl]Aniline
DB04404,P11797,Chitinase B,CHIB_SERMA,Allosamizoline
DB04433,P11797,Chitinase B,CHIB_SERMA,Verpacamide A
DB04520,P11797,Chitinase B,CHIB_SERMA,"(3s,8ar)-3-(4-Hydroxybenzyl)Hexahydropyrrolo[1,2-a]Pyrazine-1,4-Dione"
DB04541,P11797,Chitinase B,CHIB_SERMA,Cyclo(prolylglycyl)
DB04628,P11797,Chitinase B,CHIB_SERMA,Allosamidin
DB03963,Q13426,DNA repair protein XRCC4,XRCC4_HUMAN,S-(Dimethylarsenic)Cysteine
DB03127,Q92876,Kallikrein-6,KLK6_HUMAN,Benzamidine
DB02980,P24289,Nuclease P1,NUP1_PENCI,Thymidine-5'-(dithio)phosphate
DB03011,P24289,Nuclease P1,NUP1_PENCI,Adenosine-5'-(Dithio)Phosphate
DB03366,P74645,Circadian clock protein KaiB,KAIB_SYNY3,Imidazole
DB03499,P74645,Circadian clock protein KaiB,KAIB_SYNY3,D-Malic acid
DB04455,P74645,Circadian clock protein KaiB,KAIB_SYNY3,"N,N,N-trimethylglycinium"
DB04075,P0A6C8,Acetylglutamate kinase,ARGB_ECOLI,N-Acetyl-L-Glutamate
DB04395,P0A6C8,Acetylglutamate kinase,ARGB_ECOLI,Phosphoaminophosphonic Acid-Adenylate Ester
DB04444,P0A6C8,Acetylglutamate kinase,ARGB_ECOLI,Tetrafluoroaluminate Ion
DB02713,O31616,Glycine oxidase,GLOX_BACSU,Acetylamino-Acetic Acid
DB03147,O31616,Glycine oxidase,GLOX_BACSU,Flavin adenine dinucleotide
DB02930,P15043,ATP-dependent DNA helicase RecQ,RECQ_ECOLI,Adenosine 5'-[gamma-thio]triphosphate
DB02892,P04964,Meso-diaminopimelate D-dehydrogenase,DAPDH_CORGL,L-2-Amino-6-Methylene-Pimelic Acid
DB03590,P04964,Meso-diaminopimelate D-dehydrogenase,DAPDH_CORGL,"2,6-Diaminopimelic Acid"
DB02102,P04585,Gag-Pol polyprotein,POL_HV1H2,Mozenavir
DB02702,P04585,Gag-Pol polyprotein,POL_HV1H2,XV638
DB02729,P04585,Gag-Pol polyprotein,POL_HV1H2,SD146
DB04609,P04585,Gag-Pol polyprotein,POL_HV1H2,INHIBITOR Q8467 OF DUPONT MERCK
DB05328,P04585,Gag-Pol polyprotein,POL_HV1H2,VGV-1
DB06414,P04585,Gag-Pol polyprotein,POL_HV1H2,Etravirine
DB06581,P04585,Gag-Pol polyprotein,POL_HV1H2,Bevirimat
DB06910,P04585,Gag-Pol polyprotein,POL_HV1H2,"[4-R-(4-ALPHA,6-BETA,7-BETA]-HEXAHYDRO-5,6-DI(HYDROXY)-1,3-DI(ALLYL)-4,7-BISPHENYLMETHYL)-2H-1,3-DIAZEPINONE"
DB07184,P04585,Gag-Pol polyprotein,POL_HV1H2,"6-(cyclohexylsulfanyl)-1-(ethoxymethyl)-5-(1-methylethyl)pyrimidine-2,4(1H,3H)-dione"
DB07332,P04585,Gag-Pol polyprotein,POL_HV1H2,"ALPHA-(2,6-DICHLOROPHENYL)-ALPHA-(2-ACETYL-5-METHYLANILINO)ACETAMIDE"
DB07472,P04585,Gag-Pol polyprotein,POL_HV1H2,"(R)-(+)9B-(3-METHYL)PHENYL-2,3-DIHYDROTHIAZOLO[2,3-A]ISOINDOL-5(9BH)-ONE"
DB07473,P04585,Gag-Pol polyprotein,POL_HV1H2,"(R)-(+) 5(9BH)-OXO-9B-PHENYL-2,3-DIHYDROTHIAZOLO[2,3-A]ISOINDOL-3-CARBOXYLIC ACID METHYL ESTER"
DB07781,P04585,Gag-Pol polyprotein,POL_HV1H2,N-[[3-FLUORO-4-ETHOXY-PYRID-2-YL]ETHYL]-N'-[5-NITRILOMETHYL-PYRIDYL]-THIOUREA
DB07797,P04585,Gag-Pol polyprotein,POL_HV1H2,N-[[3-FLUORO-4-ETHOXY-PYRID-2-YL]ETHYL]-N'-[5-CHLORO-PYRIDYL]-THIOUREA
DB07820,P04585,Gag-Pol polyprotein,POL_HV1H2,"6-(3',5'-DIMETHYLBENZYL)-1-ETHOXYMETHYL-5-ISOPROPYLURACIL"
DB07826,P04585,Gag-Pol polyprotein,POL_HV1H2,2-[4-chloro-2-(phenylcarbonyl)phenoxy]-N-phenylacetamide
DB07864,P04585,Gag-Pol polyprotein,POL_HV1H2,4-[(CYCLOPROPYLETHYNYL)OXY]-6-FLUORO-3-ISOPROPYLQUINOLIN-2(1H)-ONE
DB07867,P04585,Gag-Pol polyprotein,POL_HV1H2,6-CHLORO-4-(CYCLOHEXYLOXY)-3-PROPYLQUINOLIN-2(1H)-ONE
DB07868,P04585,Gag-Pol polyprotein,POL_HV1H2,6-CHLORO-4-(CYCLOHEXYLSULFANYL)-3-PROPYLQUINOLIN-2(1H)-ONE
DB07869,P04585,Gag-Pol polyprotein,POL_HV1H2,6-Chloro-4-[(R)-cyclohexylsulfinyl]-3-propyl-2(1H)-quinolinone
DB07871,P04585,Gag-Pol polyprotein,POL_HV1H2,6-CHLORO-4-(CYCLOHEXYLOXY)-3-ISOPROPYLQUINOLIN-2(1H)-ONE
DB07884,P04585,Gag-Pol polyprotein,POL_HV1H2,Opaviraline
DB07892,P04585,Gag-Pol polyprotein,POL_HV1H2,1-(2-HYDROXYETHYLOXYMETHYL)-6-PHENYL THIOTHYMINE
DB07910,P04585,Gag-Pol polyprotein,POL_HV1H2,"(2S)-2-amino-3-phenylpropane-1,1-diol"
DB08154,P04585,Gag-Pol polyprotein,POL_HV1H2,3-chloro-5-[2-chloro-5-(1H-indazol-3-ylmethoxy)phenoxy]benzonitrile
DB08188,P04585,Gag-Pol polyprotein,POL_HV1H2,Emivirine
DB08211,P04585,Gag-Pol polyprotein,POL_HV1H2,5-bromo-3-(pyrrolidin-1-ylsulfonyl)-1H-indole-2-carboxamide
DB08286,P04585,Gag-Pol polyprotein,POL_HV1H2,1-Naphthoxyacetic acid
DB08372,P04585,Gag-Pol polyprotein,POL_HV1H2,1-[2-(4-ETHOXY-3-FLUOROPYRIDIN-2-YL)ETHYL]-3-(5-METHYLPYRIDIN-2-YL)THIOUREA
DB08379,P04585,Gag-Pol polyprotein,POL_HV1H2,6-(4-chloro-2-fluoro-3-phenoxybenzyl)pyridazin-3(2H)-one
DB08444,P04585,Gag-Pol polyprotein,POL_HV1H2,"3-[2-bromo-4-(1H-pyrazolo[3,4-c]pyridazin-3-ylmethyl)phenoxy]-5-methylbenzonitrile"
DB08446,P04585,Gag-Pol polyprotein,POL_HV1H2,"3-[6-bromo-2-fluoro-3-(1H-pyrazolo[3,4-c]pyridazin-3-ylmethyl)phenoxy]-5-chlorobenzonitrile"
DB08459,P04585,Gag-Pol polyprotein,POL_HV1H2,"3-chloro-5-[2-chloro-5-(1H-pyrazolo[3,4-b]pyridin-3-ylmethoxy)phenoxy]benzonitrile"
DB08460,P04585,Gag-Pol polyprotein,POL_HV1H2,MK-4965
DB08494,P04585,Gag-Pol polyprotein,POL_HV1H2,"S-{2-[(2-chloro-4-sulfamoylphenyl)amino]-2-oxoethyl} 6-methyl-3,4-dihydroquinoline-1(2H)-carbothioate"
DB08502,P04585,Gag-Pol polyprotein,POL_HV1H2,Capravirine
DB08528,P04585,Gag-Pol polyprotein,POL_HV1H2,"2-AMINO-6-(3,5-DIMETHYLPHENYL)SULFONYLBENZONITRILE"
DB08598,P04585,Gag-Pol polyprotein,POL_HV1H2,R-82913
DB08634,P04585,Gag-Pol polyprotein,POL_HV1H2,6-BENZYL-1-BENZYLOXYMETHYL-5-ISOPROPYL URACIL
DB08665,P04585,Gag-Pol polyprotein,POL_HV1H2,"6,11-DIHYDRO-11-ETHYL-6-METHYL-9-NITRO-5H-PYRIDO[2,3-B][1,5]BENZODIAZEPIN-5-ONE"
DB08680,P04585,Gag-Pol polyprotein,POL_HV1H2,N-{3-[(E)-(tert-butoxyimino)methyl]-4-chlorophenyl}-2-methylfuran-3-carbimidothioic acid
DB08681,P04585,Gag-Pol polyprotein,POL_HV1H2,1-METHYL ETHYL 2-CHLORO-5-[[[(1-METHYLETHOXY)THIOOXO]METHYL]AMINO]-BENZOATE
DB08682,P04585,Gag-Pol polyprotein,POL_HV1H2,"1-METHYL ETHYL 1-CHLORO-5-[[(5,6DIHYDRO-2-METHYL-1,4-OXATHIIN-3-YL)CARBONYL]AMINO]BENZOATE"
DB13119,P04585,Gag-Pol polyprotein,POL_HV1H2,GSK-364735
DB15673,P04585,Gag-Pol polyprotein,POL_HV1H2,Lenacapavir
DB03117,P52045,Methylmalonyl-CoA decarboxylase,SCPB_ECOLI,2-carboxypropyl-coenzyme A
DB02726,Q7ADF8,2-deoxyglucose-6-phosphate phosphatase,YNIC_ECO57,2-Phosphoglycolic Acid
DB03963,Q9Y678,Coatomer subunit gamma-1,COPG1_HUMAN,S-(Dimethylarsenic)Cysteine
DB03791,P55055,Oxysterols receptor LXR-beta,NR1H2_HUMAN,GW-3965
DB03848,P55055,Oxysterols receptor LXR-beta,NR1H2_HUMAN,Benzenesulfinic acid
DB07080,P55055,Oxysterols receptor LXR-beta,NR1H2_HUMAN,TO-901317
DB07082,P55055,Oxysterols receptor LXR-beta,NR1H2_HUMAN,"1,1,1,3,3,3-HEXAFLUORO-2-{4-[(2,2,2-TRIFLUOROETHYL)AMINO]PHENYL}PROPAN-2-OL"
DB11994,P55055,Oxysterols receptor LXR-beta,NR1H2_HUMAN,Diacerein
DB13174,P55055,Oxysterols receptor LXR-beta,NR1H2_HUMAN,Rhein
DB03232,P0A8X2,Protein YceI,YCEI_ECOLI,"2-[(2e,6e,10e,14e,18e,22e,26e)-3,7,11,15,19,23,27,31-Octamethyldotriaconta-2,6,10,14,18,22,26,30-Octaenyl]Phenol"
DB02456,P0A6I0,Cytidylate kinase,KCY_ECOLI,Aracytidine 5'-monophosphate
DB02883,P0A6I0,Cytidylate kinase,KCY_ECOLI,"2',3'-Dideoxycytidine-5'-Monophosphate"
DB03403,P0A6I0,Cytidylate kinase,KCY_ECOLI,Cytidine-5'-Monophosphate
DB04555,P0A6I0,Cytidylate kinase,KCY_ECOLI,Cytidine-5'-Diphosphate
DB00798,P08164,NH(3)-dependent NAD(+) synthetase,NADE_BACSU,Gentamicin
DB02596,P08164,NH(3)-dependent NAD(+) synthetase,NADE_BACSU,"alpha,beta-Methyleneadenosine 5'-triphosphate"
DB04099,P08164,NH(3)-dependent NAD(+) synthetase,NADE_BACSU,Deamido-Nad+
DB04380,P77425,Allantoate amidohydrolase,ALLC_ECOLI,Allantoate
DB03132,P52270,"Triosephosphate isomerase, glycosomal",TPIS_TRYCR,3-(2-Benzothiazolylthio)-1-Propanesulfonic Acid
DB02671,P23222,Sensor protein FixL,FIXL_BRADU,1-Methylimidazole
DB03366,P23222,Sensor protein FixL,FIXL_BRADU,Imidazole
DB03013,Q54468,Chitobiase,CHB_SERMA,N-acetyl-beta-D-glucosaminyl-(1->4)-N-acetyl-beta-D-glucosamine
DB03340,P45494,Beta-Ala-Xaa dipeptidase,PEPV_LACDL,3-[(1-Amino-2-Carboxy-Ethyl)-Hydroxy-Phosphinoyl]-2-Methyl-Propionic Acid
DB01561,P00947,Steroid Delta-isomerase,SDIS_COMTE,Androstanedione
DB03515,P00947,Steroid Delta-isomerase,SDIS_COMTE,Equilenin
DB04693,P00947,Steroid Delta-isomerase,SDIS_COMTE,"Estrane-3,17-dione"
DB08308,P00947,Steroid Delta-isomerase,SDIS_COMTE,"SUCCINIC ACID MONO-(13-METHYL-3-OXO-2,3,6,7,8,9,10,11,12,13,14,15,16,17-TETRADECAHYDRO-1H-CYCLOPENTA[A]PHENANTHREN-17-YL) ESTER"
DB01592,Q9BY41,Histone deacetylase 8,HDAC8_HUMAN,Iron
DB01593,Q9BY41,Histone deacetylase 8,HDAC8_HUMAN,Zinc
DB02546,Q9BY41,Histone deacetylase 8,HDAC8_HUMAN,Vorinostat
DB02565,Q9BY41,Histone deacetylase 8,HDAC8_HUMAN,4-(dimethylamino)-N-[7-(hydroxyamino)-7-oxoheptyl]benzamide
DB02917,Q9BY41,Histone deacetylase 8,HDAC8_HUMAN,N-Hydroxy-4-(Methyl{[5-(2-Pyridinyl)-2-Thienyl]Sulfonyl}Amino)Benzamide
DB04297,Q9BY41,Histone deacetylase 8,HDAC8_HUMAN,Trichostatin A
DB07350,Q9BY41,Histone deacetylase 8,HDAC8_HUMAN,(2E)-N-hydroxy-3-[1-methyl-4-(phenylacetyl)-1H-pyrrol-2-yl]prop-2-enamide
DB07586,Q9BY41,Histone deacetylase 8,HDAC8_HUMAN,"5-(4-METHYL-BENZOYLAMINO)-BIPHENYL-3,4'-DICARBOXYLIC ACID 3-DIMETHYLAMIDE-4'-HYDROXYAMIDE"
DB08168,Q9BY41,Histone deacetylase 8,HDAC8_HUMAN,Coumarin 120
DB14487,Q9BY41,Histone deacetylase 8,HDAC8_HUMAN,Zinc acetate
DB14488,Q9BY41,Histone deacetylase 8,HDAC8_HUMAN,Ferrous gluconate
DB14489,Q9BY41,Histone deacetylase 8,HDAC8_HUMAN,Ferrous succinate
DB14490,Q9BY41,Histone deacetylase 8,HDAC8_HUMAN,Ferrous ascorbate
DB14491,Q9BY41,Histone deacetylase 8,HDAC8_HUMAN,Ferrous fumarate
DB14501,Q9BY41,Histone deacetylase 8,HDAC8_HUMAN,Ferrous glycine sulfate
DB14533,Q9BY41,Histone deacetylase 8,HDAC8_HUMAN,Zinc chloride
DB14548,Q9BY41,Histone deacetylase 8,HDAC8_HUMAN,"Zinc sulfate, unspecified form"
DB02937,P0A6F3,Glycerol kinase,GLPK_ECOLI,"Gamma-Arsono-Beta, Gamma-Methyleneadenosine-5'-Diphosphate"
DB04551,P0A6F3,Glycerol kinase,GLPK_ECOLI,"beta-D-fructofuranose 1,6-bisphosphate"
DB04147,P10384,Long-chain fatty acid transport protein,FADL_ECOLI,Dodecyldimethylamine N-oxide
DB04233,P10384,Long-chain fatty acid transport protein,FADL_ECOLI,(Hydroxyethyloxy)Tri(Ethyloxy)Octane
DB04510,P36204,Bifunctional PGK/TIM,PGKT_THEMA,3-phospho-D-glyceric acid
DB03203,P03300,Genome polyprotein,POLG_POL1M,Sphingosine
DB03963,P03300,Genome polyprotein,POLG_POL1M,S-(Dimethylarsenic)Cysteine
DB04137,P03300,Genome polyprotein,POLG_POL1M,Guanosine-5'-Triphosphate
DB08012,P03300,Genome polyprotein,POLG_POL1M,Pirodavir
DB08013,P03300,Genome polyprotein,POLG_POL1M,(METHYLPYRIDAZINE PIPERIDINE PROPYLOXYPHENYL)ETHYLACETATE
DB08014,P03300,Genome polyprotein,POLG_POL1M,(METHYLPYRIDAZINE PIPERIDINE BUTYLOXYPHENYL)ETHYLACETATE
DB08231,P03300,Genome polyprotein,POLG_POL1M,Myristic acid
DB01942,Q60099,(S)-2-haloacid dehalogenase,HAD_XANAU,Formic acid
DB03522,Q60099,(S)-2-haloacid dehalogenase,HAD_XANAU,Aspartic Acid-4-Carboxymethyl Ester
DB02809,P00381,Dihydrofolate reductase,DYR_LACCA,"Brodimoprim-4,6-Dicarboxylate"
DB03125,P00381,Dihydrofolate reductase,DYR_LACCA,"2,4-Diamino-5-(3,4,5-Trimethoxy-Benzyl)-Pyrimidin-1-Ium"
DB03228,P38489,Oxygen-insensitive NAD(P)H nitroreductase,NFSB_ECOLI,"5-[Bis-2(Chloro-Ethyl)-Amino]-2,4-Dintro-Benzamide"
DB03247,P38489,Oxygen-insensitive NAD(P)H nitroreductase,NFSB_ECOLI,Flavin mononucleotide
DB04138,P38489,Oxygen-insensitive NAD(P)H nitroreductase,NFSB_ECOLI,"5-[Bis(2-bromoethyl)amino]-N-(2,3-dioxopropyl)-2,4-dinitrobenzamide"
